,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
47,Data Scientist,-1,"Data Scientist
VA Boston Healthcare System, Boston, Massachusetts
Come join us in Boston at The VA Boston Healthcare System (VABHS), New England's premier referral center for Veterans' healthcare. VABHS is the largest recipient of VA research funds in the nation and ranked #3 among 146 VA facilities nationally for overall employee satisfaction.
Our research group at VABHS has a full-time Data Scientist opening for individuals who love working with data and want to use their data science skills to help VA researchers conduct high-impact research that expands our understanding of human health and improves healthcare outcomes for Veterans. You will join a strong, collegial, diverse, and talented team of computer scientists, statisticians, and clinicians at the VA. VA Boston is a leading research center affiliated with Harvard Medical School and the BU School of Medicine, and was named among the “Top 100 Places to Work” by the Boston Globe.
Why should a data scientist work at the VA? The VA has the largest integrated medical records database in the United States, with comprehensive clinical information on over 22 million patients (2 trillion+ rows, 22,000+ columns of data), including large amounts of both structured and unstructured data. The VA also has large databases of genomic and imaging data. Working with our group at the VA offers the opportunity to execute high-impact projects with large-scale real-world healthcare data that is unavailable at most other institutions.
Core responsibilities
Use advanced data analysis methods (from machine learning, artificial intelligence, applied statistics, etc) to assist in building predictive models of healthcare outcomes from the largest integrated medical records database in the United States.
Extract, clean, and validate data in preparation for analysis, starting from raw data in a large relational database.
Carry out exploratory analysis and data visualization and summarize analysis results.
Collaborate with a range of researchers, including clinicians, computer scientists and statisticians to design and execute analyses.
Assist in developing improved data science methodology in relation to healthcare data.
Assist in publishing papers on our findings, systems, and methodology.
Qualifications
MUST be a US Citizen and MUST clear a US government background check
Undergraduate or graduate degree in a relevant field (computer science, statistics, informatics, physics, computational biology, etc.).
Proficiency in programming with R and/or Python to carry out data analysis in large and complex datasets.
Experience working with relational databases using SQL or willingness to learn.
Ability to move projects forward independently with moderate support.
Ability to work effectively in multi-disciplinary teams.
Passion for advancing healthcare research through creative use of data.
Strong communication and collaborative research skills required.
Experience using version control and reproducible research (git, knitr, etc.) is preferred.
Experience with electronic medical record data or clinical databases preferred.
The VA is an equal opportunity employer. Women, people of color, and LGBTQ applicants are encouraged to apply. Those who are interested in pursuing an academic career are encouraged to apply and become an active member of our research team. Since this is a federal position, candidates must be US citizens. Non-citizens will not be considered for the position.
If providing care for our veterans is something that appeals to you while enjoying amazing benefits, in addition to working and living in an area rich in history, culture, and recreational opportunities, this position is for you!
Applicants should submit a cover letter and CV though Indeed.com
Job Type: Full-time
Benefits:
401(k) matching
Dental insurance
Disability insurance
Health insurance
Life insurance
Paid time off
Retirement plan
Vision insurance
Schedule:
8 hour shift
Monday to Friday
Work Location:
One location
This Job Is Ideal for Someone Who Is:
Dependable -- more reliable than spontaneous
Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction
Detail-oriented -- would rather focus on the details of work than the bigger picture
Company's website:
http://https://www.boston.va.gov
Company's Facebook page:
https://www.facebook.com/VABoston
Work Remotely:
No",3.3,"VA Boston Healthcare System
3.7","Boston, MA",-1,201 to 500 Employees,-1,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
48,Data Scientist,-1,"About Cubist
Cubist Systematic Strategies is one of the world’s premier investment firms. The firm deploys systematic, computer-driven trading strategies across multiple liquid asset classes, including equities, futures and foreign exchange. The core of our effort is rigorous research into a wide range of market anomalies, fueled by our unparalleled access to a wide range of publicly available data sources.
Job Description
We are passionate about data. We collaborate to build elegant, effective, scalable and highly reliable solutions to empower predictive modelling in finance.
Cubist’s data services group is looking for a Data Scientist to join our dedicated team. Our group is responsible for the timely delivery of comprehensive and error-free data to some of the most demanding and successful systematic Portfolio Managers in the world.
This exceptional individual will be a member of a small team of Data Scientists who play a vital role in ensuring the smooth day-to-day implementation of a large research infrastructure, and the live production trading of billions of dollars of capital across global capital markets, including equities, futures, options and other financial instruments.
Job Responsibilities
Identification of new data sets
Engaging with vendors to understand characteristics of datasets
Building processes and technology tools to ingest, tag and clean datasets
Analysis of datasets to generate descriptive statistics and propose potential applications of data
Research of potential “alpha signals” for presentation to Portfolio Managers
Monitoring and enhancing the automated data collection and cleansing infrastructure
Research on new technologies for improved data management and efficient retrieval
Desirable Candidates
Ph.D. in computer science, mathematics, physics, statistics or another disciplines involving rigorous quantitative analysis techniques
At least 1 year of experience as a Data Scientist, quantitative researcher or in a similar role
Experience working with large data sets, including classification, regression, distribution analysis, and predictive modeling
Experience applying statistical tests to large data sets
Programming skills in SQL, TSQL, SQL Server or PL-SQL
Programming skills in Python and at least one of C#, C++, or Java
Financial industry experience preferred but not required
Experience dealing with intraday, tick and order book data a plus
Strong problem solving skills
Intellectual curiosity and a love of learning
Attention to detail and a love of process
Strong oral and written communication skills",3.3,"Point72
3.8","New York, NY",-1,1001 to 5000 Employees,2014,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1
49,Machine Learning Engineer,-1,"The Data Science & AI group in Personal System Software is responsible for delivering a broad range of software capabilities, including generating actionable insights from business data, increasing operational efficiency with automation, and building breakthrough experiences for HP products and services. We are seeking Machine Learning engineer to collaborate with our software engineers and product teams to solve difficult technical problems and develop new machine learning capabilities that will impact upcoming HP products. If you have deep technical skills, are intensely curious, and like to attack the hardest and the most challenging problems, want to make a difference in the lives of others, and want to work in a highly supportive environment, then we invite you to apply to join our team.
In this highly visible role, you will:
Work in all phases of building, deploying, and evaluating machine learning applications
Lay the foundation for new products and services by developing new technical solutions to difficult problems.
Work in a cross-functional team environment.
Communicate your results internally within Personal System software.
Some of our areas of interest include:
(1) Machine Vision, including demographics analysis, people tracking, object recognition, and scene understanding
(2) Predictive Analytics, including failure prediction, time-series forecasting, anomaly detection, and root cause analysis
(3) Recommendation systems, including content customization and customer engagement improvement
(4) Natural Language Processing, including sentiment analysis, text summarization, and conversational interfaces
(5) MLOps, along with integration with software development lifecycles and continuous integration/continuous delivery
Responsibilities
Mines data using modern tools and programming languages.
Defines and implements models to uncover patterns and predictions creating business value and innovation.
Works with the business to understand the business domain perspective.
Effectively tells stories with the data using visualization tools/methods to demonstrate insight impact and business value.
Assures accuracy, integrity, and compliance of cleansed data.
Maintains proficiency within the data science domain by keeping up with technology and trend shifts.
Leads a project team of data science professionals, assuring insights are communicated regularly and effectively, reviewing designs, models, accuracy and data compliance.
Collaborates and communicates with the project team regarding project progress and issue resolution.
Represents the data science team for all phases of larger and more-complex development projects.
Provides guidance, training, and mentoring to less experienced staff members.
Knowledge & Skills
Minimum:
Extensive experience using statistics, mathematics, algorithms, and programming languages.
Possess a background in linear algebra, statistics, or multivariate calculus.
Strong understanding of classical ML techniques and time-series forecasting.
Understands data management principles along with model evaluation and training techniques for neural networks.
Conversant in Python and one or more programming languages such as Golang, Java, or Scala
Enjoys working in a geographically distributed environment
Ability to create models to pull valuable insights from data.
Create stories and visualizations to describe and communicate data insights.
Ability to use creativity to spot trends and tease out patterns in large datasets.
Strong analytical and problem-solving skills.
Excellent written and verbal communication skills; mastery in English and local language.

Preferred:
Experience in one or more deep learning frameworks such as Tensorflow/Keras, or PyTorch.
In-depth knowledge of one or more deep learning areas such as computer vision or natural language processing
History of contributions to open source projects such as projects hosted on GitHub, SourceForge, or OSDN.
Prior participation in data science competitions such as Kaggle, DrivenData, or CodaLab.
Scope & Impact
Collaborates with peers, junior engineers, data scientists, and project team.
Typically interacts with high-level Individual Contributors, Managers, and Program Teams.
Leads a project requiring data engineering solutions development.
Education & Experience
Master's or PhD degree in Computer Science, Mathematics, Economics, Physics, or equivalent.
Typically 4-6 years’ experience including graduate or postgraduate research.
#LI-POST",3.3,"HP
4.1","Spring, TX",-1,10000+ Employees,1939,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
50,Data Scientist,-1,"C3 AI (NYSE:AI) is a leading enterprise AI software provider for accelerating digital transformation. C3 AI delivers the C3 AI® Suite for developing, deploying, and operating large-scale AI, predictive analytics, and IoT applications, in addition to an increasingly broad portfolio of turnkey AI applications. The core of the C3 AI offering is a proprietary, model-driven AI architecture that dramatically enhances data science and application development. Learn more at: www.c3.ai

As a Data Scientist, you will participate in the definition of new analytics capabilities able to provide our customers with the information they need to make proper decisions to support our customers in operating the internet of things (IoT). In addition, you will help find the appropriate machine learning / data mining algorithms to answer these questions. Finally, you will be responsible for implementing this into the product and making it available to our customers.

Qualified candidates will have an in-depth knowledge of most common machine learning techniques and their application. You will also understand the limitations of these algorithms and how to tweak them or derive from them to achieve similar results at large-scale.

Your Responsibilities:
Driving adoption of Deep Learning systems into next-generation of C3 AI products.
Designing and deploying Machine Learning algorithms for industrial applications such as fraud detection and predictive maintenance.
Collaborating with data and subject matter experts from C3 AI and its customer teams to seek, understand, validate, interpret, and correctly use new data elements.
Requirements:
MS or PhD in Computer Science, Electrical Engineering, Statistics, or equivalent fields.
Applied Machine Learning experience (regression and classification, supervised, and unsupervised learning).
Strong mathematical background (linear algebra, calculus, probability and statistics).
Experience with scalable ML (MapReduce, streaming).
Ability to drive a project and work both independently and in a team.
Smart, motivated, can do attitude, and seeks to make a difference.
Excellent verbal and written communication.
Preferred
Experience with JavaScript and prototyping languages such as Python and R. Experience with Java and Scala is a plus.
Knowledge in electrical engineering and cyber-physical systems is a plus.
A portfolio of projects (GitHub, papers, etc.) is a plus.
C3.ai provides a competitive compensation package and excellent benefits including:
Competitive salary, generous stock options, 401K, medical, dental, and vision benefits. At the office, we offer a fully stocked kitchen with catered breakfast and lunch, table tennis and pool table, free membership at our on-site gym, Friday evening social hours with food, drink and music and a fun team of great people.
C3.ai is proud to be an Equal Opportunity and Affirmative Action Employer. We do not discriminate on the basis of any legally protected characteristics, including disabled and veteran status.",3.3,"C3 AI
4.6","Redwood City, CA",-1,501 to 1000 Employees,2009,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1
51,Data Analyst,-1,"Why Auto Approve?
Auto Approve is a fast-growing, multi-million-dollar Fintech organization. We help our customers save money on their monthly car loans, allowing them to unburden themselves from existing loans and reclaim control of their finances. Auto Approve utilizes cutting edge technologies to develop a flawless lending process allowing our team to focus on customer service and sales. With the help of our private equity backers, we are revolutionizing the refinance industry.
What we can offer you
You will have the opportunity to work directly under VP and C-level executives as we continue to grow. We are looking for individuals to demonstrate an entrepreneurial spirit, promote fresh ideas, and act as an agent of change. You will be a strategic partner to our management team in a fun, casual, yet challenging environment. You will have the opportunity to build a team and work cross functionally to boost company efficiency.
Summary/Objective
The Data Analyst will support the Auto Approve operations team by creating and providing reporting, analytics, and forecasting for major lines of business. Specific duties include analyzing data effectively and communicating results and findings to peers, stakeholders, and management. The desired individual will receive initial direction and carry forward assignments with minimal supervision. This position will work closely with all functions across the organization to provide critical business performance feedback and valuable insights to leadership.
Essential Functions
Own end-to-end data analysis of direct mail and digital marketing campaigns in which your applied analytics will be instrumental in guiding and shaping the strategic direction of a multi-million-dollar marketing initiative
Directly influence our lending network identify by carefully vetting new and prospective lending partners
Work hand in hand with senior and executive leadership teams towards continuous improvement of operational processes through data analysis
Inspire change and rethink existing reporting through creative dashboard design
Design, produce and manage forecast and capacity models for critical lines of business
Analyze key performance indicators (KPI’s), identify, interpret and effectively communicate trends in data sets to key stakeholders
Use statistical methodology to analyze data and effectively communicate results and areas of opportunity to leadership
Create, maintain and distribute regularly cadenced reporting timely and accurately
Build rapport and continuously strengthen business relationships so as to better understand and meet the needs of a fast paced and ever-growing business
Competencies
Excellent professional communication skills, verbal and written
Ability to problem solve and have strong attention to detail
Ability to communicate and meet deadlines, prioritize workload
Experience creating dynamic reports that can scale and accommodate multiple business unit viewpoints
Analytically driven, desire to continually educate themselves
Efficient time management skills
Ethical conduct
Ability to manage and teach/coach
Education and Experience
Bachelor’s degree, preferably in Finance, Economics, or Statistics
Financial Services industry experience preferred
3-5 years in reporting, analytics, finance, or business-related role
Experience in fast paced startup environments
BI tool knowledge required
Project management experience
Proven track records of meeting deadlines and producing consistent, quality reports
Proficient working with large data sets
Proficient understanding of SQL
Extensive experience with Microsoft Suite tools
Proficient data visualization skills
Experience with forecasting and capacity planning
Benefits:
Competitive compensation package
Full suite of medical benefits, including dental, vision, pet insurance and more!
PTO and holidays
Position Type/Expected Hours of Work
This is a full-time position. Days and hours of work are variable and based on business need. Evening and weekend work may be required as job duties demand.
Auto Approve is an auto refinance company specializing in helping consumers find the best possible vehicle interest rate empowering the consumer and saving them money every month for the life of the new loan. Auto Approve has relationships with a national network of financial institutions and can provide preferred access to help consumers with lower interest rate auto loans. Visit AutoApprove.com for detail.
Auto Approve Provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state, or local laws. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.
Applicants must be legally authorized to work in the United States",3.3,"Auto Approve
3.7","Minneapolis, MN",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
52,"Data Scientist, Mid",-1,"Type of Requisition:
Regular
Clearance Level Must Currently Possess:
Top Secret/SCI
Clearance Level Must Be Able to Obtain:
Top Secret/SCI
Suitability:
No Suitability Required
Public Trust/Other Required:
None
Job Family:
Data Science
Job Description:
This position is NOT yet funded Our Intelligence & Homeland Security team has a exciting new opportunity for a Mid-Level Data Scientist to provide on-site data science support to advance Latin America and Global drug trend analyses in support of the Consolidated Counterdrug Database (CCDB).
Additional responsibilities will include:
Data entry into the digital foundation in counter-narcotics data Artificial Intelligence ( AI), Machine Learning (ML), data mining algorithms, probability modeling, and other scientific techniques to correlate complex, technical findings into graphical, written, visual and verbal narrative products on trends of intelligence information
Apply technical expertise to leverage in-house tools such as Rand Python scripts to generate insights into existing data stores, to include CCDB
Employ deep knowledge of existing and emerging "" big data"" processing tools and techniques useful in delivering strategic insights to policy makers in the counterdrug mission
Identify new classified and unclassified data stores of massive size and relevance to the counter-narcotics mission to enhance CCDB data enrichment efforts or provide unique analytic insights into counterdrug issues
Engage in exploratory analysis and rapid iteration techniques of large volumes of data to quickly derive intelligence. Prepares products to describe and document findings and activities
Identify and evaluate a wide range of existing methods, models, and algorithms to develop more accurate and/or objective quantitative analysis approaches for CCDB data completeness, accuracy and consistency. Clearly articulate opportunities, risks and assumptions with applied methodologies. Communicate findings to a wide variety of customers, in both written and verbal formats; ability to communicate complex information in laymen's terms
Participate in special projects / surge support as required
Basic Qualifications:
Bachelor's Degree with a minimum of 8 years of related experience, with at least a portion of the experience in the past 2 years
TS/SCI with Poly. Or, the ability to obtain a Poly.
Scheduled Weekly Hours:
40
Travel Required:
Less than 10%
Telecommuting Options:
Telecommuting Not Allowed
Work Location:
USA DC Washington
Additional Work Locations:
We are GDIT. The people supporting some of the most complex government, defense, and intelligence projects across the country. We deliver. Bringing the expertise needed to understand and advance critical missions. We transform. Shifting the ways clients invest in, integrate, and innovate technology solutions. We ensure today is safe and tomorrow is smarter. We are there. On the ground, beside our clients, in the lab, and everywhere in between. Offering the technology transformations, strategy, and mission services needed to get the job done.GDIT is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class.",3.3,General Dynamics,"Washington, DC",-1,-1,-1,-1,-1,-1,-1,-1
53,Advisory EOIR Data Scientist,-1,"Frontier Technology Inc. is seeking an experienced electro-optical infrared (EOIR) Data Scientist to support existing and new contracts in the Beverly, MA and/or Los Angeles, CA areas. Frontier Technology Inc.’s Sensor and Data Services group is a collaborative team of scientists working with space-based imaging and non-imaging EOIR sensors. We have extensive experience in sensor requirements definition, sensor design, sensor calibration, data analysis, radiometric performance validation, physics-based and phenomenological simulation tools, and data management.

Develop algorithms associated with image processing, coordinate transformation, sensor calibration, data simulation and modeling, astrometry, and software toolchain automation.
Perform analysis of sensor data, simulated systems and algorithms.
Work with other EOIR and data scientists on the team collaboratively to complete algorithm development or analysis tasks.
Interface with software developers on the team to define software requirements and guide software implementation.
Interface with customers to brief work and define tasking.
Apply knowledge of statistics, machine learning, programming, data modeling, simulation, and advanced mathematics to recognize patterns, and make valuable discoveries leading to prototype development and product improvement.

Required Education and experience:
PhD in Astronomy, Physics, Applied Mathematics, or a related discipline.
Practical knowledge of telescopes and optical systems, including observation planning or mission design.
Strong technical background in astronomy or remote sensing.
Experience with standard data analysis and reduction procedures.
Strong foundation in mathematics. Experience with the application of statistical concepts and techniques to data preferred.
Scientific programming competency in Python or Matlab.
Excellent communication skills, with emphasis on the ability to communicate technical results to non-technical audiences (such as customers).
The successful candidate must be a U.S. Citizen and able to obtain/maintain a U.S. government security clearance. This position will require travel.
Desired/Optional Experience:

Optical signatures modeling.
EO/IR detector science.
Machine learning or statistical inference.
Multi-scale modeling, first principles and phenomenological simulation of physical systems.
Technical work on a sensor program.",3.3,"Frontier Technology Inc.
4.2","Beverly, MA",-1,201 to 500 Employees,1985,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),-1
54,Genomic Data Scientist,-1,"Job Requirements:
Conduct work in accordance with company standard operating procedures (SOPs), company QA/QC policies, client-specific requirements and applicable regulatory guidelines.
Assist clients by providing analytical strategies in major therapeutic areas and diseases.
Independent project development, including but not limited to, ascertainment of client needs, recommendations on statistical methodology, and authoring Statistical Analysis Plans (SAPs).
Evaluate and incorporate latest analytical approaches (e.g. dimension reduction, machine learning, predictive analytics) addressing precision medicine questions in an industry environment.
Provide quality control and analysis of a wide spectrum of omics datasets, including DNA-based (e.g. whole genome sequencing, whole exome sequencing, targeted sequencing), RNA-based (e.g. RNA sequencing, microarray), and other biomarker data (e.g. proteomics, metabolomics) along with clinical data collected as part of preclinical studies, clinical trials or based on electronic health records.
Perform statistical programming in R, SAS, and other appropriate languages and validate work products by internal and/or external team members.
Interpret findings with scientific and business context, and report in Statistical Analysis Reports, executive summaries, slide presentations as needed.
Attend on site client visits and present findings as needed.
Provide guidance to internal team members on statistical methodology, scientific programming, omic and biomarker technologies, and clinical operations as needed.
Qualifications:
Ph.D. REQUIRED. Preferred Degree in: Statistics, Biostatistics, Statistical Genetics, Computational Biology, or Bioinformatics.
At least 3 years of experience in applied projects is required. Industry specific experience is preferred.
Demonstrated expertise in the theory and application of biostatistics.
Knowledge of statistical methodologies and applications in genetics/precision medicine is required.
Excellent analytical and problem-solving skills.
Excellent written and verbal communication skills.
Proven ability to work independently and in a team environment.
Experience with omic data is required; experience with sequencing data is preferred.
Experience with public databases (e.g. TCGA, UK Biobank) is preferred.
Proficiency in R programming is required; proficiency in multiple languages (e.g. SAS, Python) is preferred; experience in Linux/UNIX environment is required.
Experience with machine learning tools and packages (e.g. caret, mlr, TensorFlow, Keras) is preferred
Experience with statistical and bioinformatics analysis of multiple biomarker data types (DNA, RNA, protein, etc.) is preferred.
Experience with linear/nonlinear mixed model tools (nlme, lme4, NONMEM, etc.) is preferred.
Experience with relational databases (e.g. MySQL) is preferred.
Qualified candidates must be legally authorized to be employed in the US.
BioStat Solutions, LLC is a voluntary equal opportunity employer. In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification form upon hire
HR-OP-GDS-004 10/05/2020
Job Type: Full-time
Pay: $0.00 per hour
Benefits:
401(k)
Dental insurance
Disability insurance
Employee assistance program
Flexible schedule
Health insurance
Life insurance
Paid time off
Referral program
Relocation assistance
Tuition reimbursement
Vision insurance
Schedule:
Monday to Friday
Experience:
Linux/UNIX: 1 year (Required)
omic data: 1 year (Required)
sequencing data: 1 year (Preferred)
machine learning tools and packages: 1 year (Preferred)
R programming: 1 year (Required)
Education:
Doctorate (Required)
Work authorization:
United States (Required)
Company's website:
https://www.biostatsolutions.com/
Benefit Conditions:
Only full-time employees eligible
Work Remotely:
Temporarily due to COVID-19",3.3,"BioStat Solutions, LLC.","Frederick, MD",-1,-1,-1,-1,-1,-1,-1,-1
55,Clinical Trials / Home Care Nurse - Novasyte,-1,"Job Description:
Qualified Registered Nurse (RN) will be tasked with supporting the clinical trials and clinical research of a new pharmaceutical drug for patient infusion to mitigate the impact on COVID-19 positive patients. The patient infusions will take place in the patient home setting.
This Clinical Trials Nurse / Clinical Research Nurse role allows you to utilize your nursing experience supporting at-risk patients in the home setting providing better patient care and service. This is a per diem position and depending on your current schedule, this type of role can work in conjunction with your current position.
This role is going to be a regional traveling program that may require you to travel up to 4 hours away from the home, and travel overnight occasionally. The anticipated duration of this trial is 2 years.
Responsibilities:
This position will provide drug infusion to a patient in the home
The Clinical Trials Nurse must be able to travel to assigned patient cases at the home
The Clinical Trials Nurse must input reporting and event notes post assignment and refer any pertinent information to their supervisor program lead
The Clinical Trials Nurse must have experience working with patient infusion in the home care, acute care, or long-term care setting
Experience in building customer relationships
Established track record of success of timeliness and reporting ability
Possess cellular phone, reliable transportation and access to the internet
Benefits:
In addition to working with the company strives to provide employee growth and well-being, you have the opportunity to:
Be at the forefront of changing patient service support models
Develop strong leadership skills
Gain professional growth and exposure to pharmaceutical industry
Earn supplemental income
Preferred Qualifications:
Experience working in the home care, acute care or outpatient setting providing patient infusion
Compact Nursing Licensure preferred
Active BLS
Experience going into a patient home and providing home infusion or other patient services
Leadership experience (manager, educator, preceptor) preferred
Job Requirements:
Understanding that this job will have exposure to COVID-19 positive patients
Registered Nurse with an active RN license
Associates degree required, Bachelors’ degree preferred
2+ years’ experience working with patient infusion preferred
Experience going into the patient home setting is preferred
Ability to travel regionally by car
Intermediate computer skills required (must be comfortable with basic software programs)
Ability to work required schedules and travel to various locations across the country
Ability to stand for long periods of time, bend or kneeling may be required
RN2
At IQVIA, we believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. The advanced analytics, technology solutions and contract research services we provide to the life sciences industry are made possible by our 67,000+ employees around the world who apply their insight, curiosity and intellectual courage every step of the way. Learn more at jobs.iqvia.com.

IQVIA is an EEO Employer - Minorities/Females/Protected Veterans/Disabled
IQVIA, Inc. provides reasonable accommodations for applicants with disabilities. Applicants who require reasonable accommodation to submit an application for employment or otherwise participate in the application process should contact IQVIA’s Talent Acquisition team at workday_recruiting@iqvia.com to arrange for such an accommodation.",3.3,"IQVIA
3.8","Olive Branch, MS",-1,10000+ Employees,2017,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1
56,Data Scientist - REMOTE,-1,"Type of Requisition:
Regular
Clearance Level Must Currently Possess:
Secret
Clearance Level Must Be Able to Obtain:
Interim Secret
Suitability:
No Suitability Required
Public Trust/Other Required:
None
Job Family:
Data Science
Job Description:
Join General Dynamics IT and be a part of the team of men and women that solve some of the world’s most complex technical challenges. The All Weapon Information Systems (AWIS) team is looking for a Web Software Developer to join them at the Naval Air Warfare Center located at the Navy Base in China Lake, CA.

The D433000 Division provides Information Technology (IT) services for the Naval Air Systems Command (NAVAIR) Logistics competency. The D433000 Division manages the All Weapons Information System (AWIS) is the NAVAIRIT system providing complete life cycle tracking and IT management system for many naval ordnance systems. The system provides comprehensive and timely information for the development, production, maintenance, follow-on engineering, acquisition, and logistics to support Fleet readiness and help sustain sophisticated weapons systems and associated support equipment. AWIS is designated as the centralized database for NAVAIR ordnance data and is currently comprised of numerous interrelated applications. AWIS consists of approximately 40 active modules, which facilitate business processes for approximately 7,000 users.

China Lake is located midway between Los Angeles and Las Vegas and is a comfortable drive to the Mountains and skiing in the North and San Diego to the South. The beaches of L.A. aren’t far away either so you’ll have the best of all worlds!

For more information on the location please see the following online videos: https://www.youtube.com/watch?v=64Ty0NqDDno&app=desktop https://www.youtube.com/watch?v=tjPAqjYpZSk

As Data Scientist, you will develop and implement a set of techniques or analytics applications to transform large-scale data sets into meaningful information using data-oriented programming languages and visualization software. Apply data mining, data modeling, natural language.
Responsibilities
Identify opportunities in large, rich data sets
Elicit data needs from stakeholders
Create and implement data driven strategies
Design and implement statistical and predictive models and algorithms utilizing diverse sources of data
Identify trends and relationships between different pieces of data
Ensure consistency of datasets
Create visualizations to aid in understanding data
Develop tools, dashboards, and reports that help users access and analyze data
Provide inputs to project risks, mitigation strategies and issues
We are GDIT. The people supporting some of the most complex government, defense, and intelligence projects across the country. We deliver. Bringing the expertise needed to understand and advance critical missions. We transform. Shifting the ways clients invest in, integrate, and innovate technology solutions. We ensure today is safe and tomorrow is smarter. We are there. On the ground, beside our clients, in the lab, and everywhere in between. Offering the technology transformations, strategy, and mission services needed to get the job done.

GDIT is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class.
Scheduled Weekly Hours:
40
Travel Required:
None
Telecommuting Options:
Some Telecommuting Allowed
Work Location:
USA CA China Lake
Additional Work Locations:
USA CA Home Office (CAHOME)
We are GDIT. The people supporting some of the most complex government, defense, and intelligence projects across the country. We deliver. Bringing the expertise needed to understand and advance critical missions. We transform. Shifting the ways clients invest in, integrate, and innovate technology solutions. We ensure today is safe and tomorrow is smarter. We are there. On the ground, beside our clients, in the lab, and everywhere in between. Offering the technology transformations, strategy, and mission services needed to get the job done.GDIT is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class.",3.3,"General Dynamics
3.7","China Lake, CA",-1,10000+ Employees,1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),-1
