,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
45,Machine Learning Engineer,-1,"MORSE is an innovative, employee-owned, tech company located in Kendall Square in Cambridge, MA specializing in solving multi-disciplinary problems faced by the US National Security Ecosystem. Our specially selected team of engineers, software developers and scientists develop algorithms, software integrated prototypes and solutions for Artificial Intelligence, Machine Learning, Manned and Unmanned Aerial Vehicles, Mission Planning, and Situational Awareness.

MORSE is searching for innovative candidates with expertise in using state-of-the-art machine learning algorithms for aerospace applications. The candidate will be responsible for acquiring truth data, integrating algorithms, testing algorithms, combining algorithms, reviewing literature to stay on top of the latest-and-greatest methods, analyzing data from field tests, and developing advanced algorithms. MORSE's machine learning focuses both on computer vision-based problems (with deep learning solutions) and data analysis of sparse data sets. The candidate will work with MORSE's current team of engineers to transition algorithms to production, which may run on a server or on a real-time embedded system. The candidate must also be capable of clearly communicating concepts to engineers and stakeholders.",4.2,"MORSE Corp
5.0","Cambridge, MA",-1,1 to 50 Employees,2014,Company - Private,-1,-1,Less than $1 million (USD),-1
46,Senior Data Scientist - Algorithms,-1,"Company Description: Quartet is a pioneering healthcare technology company striving to improve the lives of people with mental health conditions. We connect people to a personalized care team to get them the right care at the right time. Our collaborative technology platform and range of services brings together physicians, mental health providers, and insurance companies to effectively improve patient outcomes and drive down healthcare costs. Backed by $93MM in venture funding from top investors like Oak HC/FT, GV (formerly Google Ventures), F-Prime Capital Partners, and Polaris Partners, Quartet is headquartered in NYC and is currently operating in several markets across the United States — Pennsylvania, Washington, Northern California, and New Jersey.

Role Description: As a Sr. Data Scientist at Quartet, you will work in collaboration with other data scientists, bioinformaticians and platform engineers. In this role, you will build machine learning models and recommendation services to enable our applications to suggest timely and appropriate behavioral health care interventions for patients. You'll work with datasets that include millions of detailed medical, pharmacy, lab claims, EHR, and application data. You will help with development and validation of new algorithms that enhance our system in terms of scalability, reliability and accuracy. The ideal candidate will be an entrepreneurial, motivated data scientist who is well-versed in data analysis and algorithm implementation and eager to learn new things and make an impact on the industry. Health data experience is a plus, but it's not necessary.

Unlimited vacation, volunteer opportunities, catered lunches, snacks, team events and outings, full medical, dental + vision coverage, generous parental leave, commuter benefits, 15 free therapy sessions + unlimited copay reimbursements for mental healthcare, 401K, ESPP, gym benefits.

Click here to meet our team.",4.2,"Quartet Health
3.0","New York, NY",-1,201 to 500 Employees,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
47,Sr. Data Analyst (REMOTE),-1,"Overview
As a Senior Data Analyst, you will create and provide business analysis tools that report Corporate Technology Metrics, raise productivity and improve decision making. You will conduct statistical analysis on data and information to ensure correct predictive forecasting or classification, manage and create all aspects of end-to-end metric data processing utilizing customized report building functions of systems and verify the accuracy of the data. In addition, responsibilities include post analysis work to monitor and ensure the new tools implemented provide the proper visualization of key metrics so these are leveraged for improved decision making. Building a comprehensive understanding of business process of the associated data and applications is essential to succeed in this role.


Responsibilities",4.2,"CareCentrix
3.9","Hartford, CT",-1,1001 to 5000 Employees,1996,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),-1
48,Data Scientist,-1,"Description
Job Description:
The Defense Group of Leidos has an opening for a Data Scientist supporting the Global Information Grid (GIG) Service Management-Operations (GSM-O) contract at Ft. Meade, MD.
In this role, you will enable Command and Control (C2) of the Department of Defense Information Network (DODIN) by supporting the DISA Command Network in its application of big-data to realize the benefits of aggregation and correlation of historic and actualized data.
This agency provides, operates, and assures command and control and information-sharing capabilities and a globally accessible enterprise information infrastructure in direct support to joint warfighters, national level leaders, and other mission and coalition partners across the full spectrum of military operations.
Eligible
No
Top Secret/SCI
Yes, 10% of the time
40
Day
Professional
Data Scientist",4.2,"Leidos
3.8","Fort Meade, MD",-1,10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1
49,Data Architect,-1,"About PLAYSTUDIOS

PLAYSTUDIOS is the developer of award-winning casual games for mobile and social platforms, including POP! Slots, myVEGAS Slots, myVEGAS Blackjack, and my KONAMI Slots. The apps are powered by the company’s groundbreaking playAWARDS loyalty platform, which enables players to earn real-world rewards from more than 70 iconic hospitality, entertainment, and leisure brands across 15 countries and four continents. playAWARDS partners include MGM Resorts International, Wolfgang Puck, Norwegian Cruise Line, Resorts World, Gray Line Tours, and Hippodrome Casino, among others. Founded by a team of veteran gaming, hospitality, and technology entrepreneurs, PLAYSTUDIOS apps combine the best elements of popular social games with exciting casino gaming mechanics. To learn more about PLAYSTUDIOS, visit www.playstudios.com

PLAYSTUDIOS is seeking a Data Architect to join playAWARDS in our Austin studio. This role focuses on implementing a data architecture spanning from product performance thru telemetry gathering to multi-tenant web BI platform delivery.

The current operations infrastructure is implemented using various technologies such as SQL Server, Couchbase, MongoDB & snowflake. The next two years will focus on evolving playAWARDS technology stack. This role will focus on determining and implementing a brand-new data architecture to support our partner experience with elegant delivery and continuous evolution.

PLAYSTUDIOS is an equal opportunity employer. Applicants will be considered regardless of their sex (includes pregnancy, childbirth, breastfeeding, and related medical conditions), race, age, religion, color, national origin, ancestry, physical disability, mental disability, medical condition, genetic information, marital status, sexual orientation, gender, gender identity, gender expression, military or veteran status, or other protected category under the law.",4.2,"PLAYSTUDIOS, Inc.
3.4","Austin, TX",-1,201 to 500 Employees,2011,Company - Private,Video Games,Media,$100 to $500 million (USD),-1
50,Cloud Data Platform Architect,-1,"NOTE: Kenna will not consider or accept resumes from external recruiters for this job posting. Kenna will not be responsible for any fees related to unsolicited resumes.

Kenna Security is revolutionizing cyber risk with a SaaS-based platform that uses data science to combine vulnerability data with exploit intelligence to measure risk, predict attacks and prioritize remediation. We are leading the way in helping enterprises reduce their risk while increasing their efficiency and preventing attacks. Kenna Security was recently named one of the top 10 hottest start-ups and named to the Inc. 500 fastest growing companies list.


About Us

There are a lot of security companies out there, but no one is doing what Kenna is doing: giving our customers the ability to measure their risk landscape and truly protect their environments from the ever-present threat of a breach. As a result, we’re seeing phenomenal growth as some of the top companies in the world flock to our platform. We have solid venture funding, an astonishing team who will support you to accomplish the impossible, and we even offer great benefits and stock options. Kenna is a growing and maturing organization with well-defined and growing product offerings, established technical processes, and healthy relationships with our peers throughout the organization. While we are comfortable with existing processes, we are not afraid to assess and change where change is needed to help push the company forward into new growth. The goal is to give engineers the process support that is needed to allow them to focus on scaling the platform to keep up with business and customer demands.",4.2,"Kenna Security
4.3",Remote,-1,51 to 200 Employees,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
51,Data Analyst,-1,"divvyDOSE is a new kind of home-delivery pharmacy in a hyper-growth phase focused on adherence packaging.

Our company is professional but fun, dedicated yet quirky. We are fast-paced, highly-motivated doctors, pharmacists, pharmacy technicians, and support staff who focus on health and wellness (and if we’re being honest, sometimes pizza) and most of us have slight obsessions with our pets. We want to make a difference in the lives of our customers by treating them like friends and family. We offer a work-hard, play-hard environment with competitive pay and a comprehensive benefit plan.

Vision/Mission

Our vision is to fix and reimagine healthcare for everyone. Our mission is to engage customers by fixing all the problems around getting and taking their medications. We've taken the first step by simplifying adherence.

We’re now part of Optum and the UnitedHealth Group family of businesses, backed by the resources of a global health organization working to help people live healthier lives and to help make the health system work better for everyone. Are you looking for a way to create next-level results with a human-level approach? Then look at opportunities with divvyDOSE, where changing the world is just one result of doing your life’s best work.SM

About the job:

Our data operations team is the pharmacy support system for our customers - we help them transition to divvyDOSE, manage their prescriptions, answer their questions, and coordinate care with their health team. This work is coordinated across pharmacists, technicians, and customer support staff to ensure we provide the best care for our customers. Among other things, we transfer prescriptions to and from other pharmacies, contact medical care providers to understand treatments and request prescription refills and answer inbound questions from our customers.



Your goal is to help the operation run more effectively and efficiently through data analysis, reporting, dash-boarding, and special projects. You will help us build context through better reporting and drive the business forward by providing data-driven recommendations on ways to improve efficiency and optimize our operation. On any given day you might be presenting to our executive team, doing a deep dive on call analytics, or working with a small team to prototype and test new processes.
Data Analyst

Full-time

Exempt



In addition to competitive salary and a unique opportunity to thrive at a growing company, divvyDOSE offers various formal benefits as well.



Full-time employees receive Sick days, Vacation days, and Holiday Bonuses as well as employer-paid Medical (including a Health Savings Account with an employer contribution), Dental, Vision, and Life insurance. In addition, we're proud to offer Voluntary Life & AD&D, Short Term Disability, and Long Term Disability coverage. A 401k plan with employer contribution is available, too.



In our company description, you can tell the divvyTEAM likes to have fun. Regular potlucks, company events, pizza days, wellness challenges, and divvyNEWS You Can Use updates maintain our work-hard play-hard culture.",4.2,"divvyDOSE
4.0","Moline, IL",-1,201 to 500 Employees,2015,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
52,"VP, Chief Credit Officer",-1,"Start a Rewarding Career with Alliant


What will your day look like?

You will lead and coach a team that oversees the credit process using a data-driven, analytical approach. The incumbent is accountable for the development of lending policies, underwriting and account management standards, and ongoing oversight of lending-related third-party partners. The incumbent will coordinate with Finance on delinquency and loss forecasting as well as loss reserving and provisioning requirements in Lending. Resources to do the job require effective written and verbal communication skills, strong and proven analytical ability, advanced systems skills, demonstrated ability to collaborate with and appropriately challenge all levels of the organization, and effective and consistent leadership capability.







You’ll be a great fit if in addition to the completion of a Bachelor’s Degree in Business, Finance, Data Science or related field, required; CFA, MBA or progress toward either preferred, and you have:


As a thank you for joining our team, you’ll benefit from:



We’re on the list of 100 Best Medium Companies to work for, check it out here. For more details you can also visit our Glassdoor and profiles.",4.2,"Alliant Credit Union
3.4","Rolling Meadows, IL",-1,501 to 1000 Employees,1935,Nonprofit Organization,Banks & Credit Unions,Finance,$100 to $500 million (USD),-1
53,"Nurse Informatics Data Analyst, Biomedical Informatics",-1,"JOB SUMMARY:
This role bridges the gap between business end-users, clinical data scientists, leadership, and medical informatics to support development of systems for both operations and research purposes. Supports customer use of electronic health record and other technology and associated workflows, including troubleshooting when issues arise, under occasional guidance. Educates customers on use of sound informatics principles, including but not limited to problem shaping, design requirements, change management, etc. Gathers and integrates appropriate data, conducts analyses using SQL, and provides manual chart review and annotation.
Department/Unit Summary:
The mission of the Vanderbilt Department of Biomedical informatics has complementary themes that include education, research, service, and a commitment to our colleagues in our own institution and around the world. The Educational Mission is to educate undergraduate, graduate, and postgraduate trainees in the theory and practice of biomedical informatics. The Research and Service Mission is to develop and evaluate innovative technologies for the storage, retrieval, dissemination, and application of biomedical knowledge, in order to support clinical practice, biomedical research, life-long learning, and administration and as a result, to contribute to the professional body of knowledge in the field of biomedical informatics. The Professional and Ethical Mission is to maintain cooperation and collegiality with all those who learn and work with us locally, nationally, and internationally; and, to develop and disseminate ethical and professional standards for the conduct of biomedical informatics research and for the use and evaluation of health care informatics applications.",4.2,"Vanderbilt University Medical Center
3.8","Nashville, TN",-1,10000+ Employees,1874,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),-1
54,ETL Developer/Data Engineer,-1,"Qlarion seeks Technical Data Consultants who can and have worked directly with clients to understand their business and translate that understanding into valuable analytical assets that improve operations and make an impact in the community. Through their work experience, our consultants demonstrate a passion for data and desire for continuous education and growth. We seek dynamic, well-rounded technologists that possess a solid business acumen plus great functional skills and a desire to communicate their ideas and work directly with clients.
What differentiates a Qlarion technologist is that our staff knows how to work with data and analytics by understanding and refining it through adept perception of their client’s business. Translating that understanding into valuable data and analytical assets that improve a client’s ability to meet their mission and better serve the public.
We are seeking a ETL/Data Engineer for our Richmond, VA area office who meets the Requirements below.",4.2,"Qlarion Inc.
5.0","Richmond, VA",-1,1 to 50 Employees,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
55,"Data Scientist, LiveRamp Safe Haven",-1,"Data Scientist, LiveRamp Safe Haven

LiveRamp is the leading data connectivity platform. We are committed to connecting the world's data safely and effectively, advancing innovation, and empowering people to do good. Our platform powers customer experiences centered around the needs and concerns of real people, keeping the Internet open for all. We enable individuals around the world to connect with the brands and products they love. LiveRampers thrive on solving challenging problems for the good of humanity—and we're always looking for smart, kind, and creative people to help us get there.",4.2,"LiveRamp
4.3","San Francisco, CA",-1,1001 to 5000 Employees,2005,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),-1
56,"Enterprise Data, Financial Data Analyst - Content Design Specialist Contractor",-1,"We're Bloomberg Enterprise Data - fast paced, innovative and expanding. We have worked hard and smart to become the $1bn business we are today. We partner closely with our clients, taking time to understand their unique businesses and individual data and technology needs. Our endless selection of datasets, covering all asset types, with multiple delivery technologies and flexible scheduling mean our clients are able to get exactly the data they need, when they need it, in the format they prefer. Without us, they simply can't operate.

What's the role?
In this role you will be working with the Bloomberg Enterprise Data Product Management Team specifically on Reference, Regulatory, Alternative and Pricing Data. We are constantly improving our products, to make them more feature rich and application ready, whilst reducing the total cost of ownership. Product Managers have a high level of business, communication, and technology skills, so that they can create working prototypes, specify Engineering tasks, and work effectively with Sales and Clients.

You will design, specify, and create prototypes of large and varied data models and data sets, both financial and non-financial, using a wide range of tools, methods and platforms.
We expect you to evaluate areas of interest, understand what is possible and commercially viable, recognize which models and concepts should be applied, and how the data resources should be acquired. An open, creative approach is critical to your success.

Whilst designing data for diverse addressable markets, you will explore and work with a wide range of data, and apply existing methods or develop new methods. You will also engage in data analysis in a practical way, convince business leaders that your results are worth investing in and educate other analysts and business team members.

Most critically, you will deliver the output of your data design to business users (both non-technical and technical) and will be a key person in shaping the product offering and the customer experience.

We'll trust you to",4.2,"Bloomberg
4.0","New York, NY",-1,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
57,Data Engineer,-1,"Our People:
Passionate, diverse, creative, genuine, curious, hands-on…these are just a few of the words that describe who we are. We have a high-energy workplace with a focus on producing high-quality, impactful results for our clients. We build teamwork through small, dedicated teams who constantly communicate and continuously teach each other and learn from one another. We promote an entrepreneurial spirit by encouraging individual initiative and foster a collaborative culture and work environment which includes open communication and on-going learning. We are committed to equality of opportunity, fairness, work and lifestyle balance, and mutual respect. We strongly believe these characteristics enable our employees to develop to their fullest potential.
Job Overview
Sagence is looking for a to help us build and sustain our client’s data capabilities and our competitive advantage. Our Data Engineers are responsible for implementing repositories and building and maintaining data pipeline systems that are used in Data Analytics. Along with the requirements below, candidates must possess deep, practical experience in one or more of the following Data Management competencies; data warehousing, data lakes, data architecture. Additionally, and equally as important, as a Sagence Data Consultant, you must have the skills and experience necessary to effectively communicate with our clients",4.2,"Sagence
4.6",Remote,-1,1 to 50 Employees,2009,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1
58,Data Analyst,-1,"As a Data and Reporting Analyst, you will join our team on a journey to help eliminate barriers for patients, increase their access to medications, and help them receive lifesaving treatments while working in an environment that nurtures you.
The Data Analyst must be an excellent communicator (both orally and written) and be able to effectively foster interactive collaboration and discussions among clients and internal TrialCard teams. As a Data Analyst, you are r­esponsible for gaining a full understanding of the assigned program(s) and should have a fluent understanding of report design and configuration. Must be able to review and analyze data as well as present conclusions in a logical and clear manner. Must be able to effectively work as part of a team.

Manage requirements gathering, specifications development, and development of ad-hoc and standardized, production-level reports using MicroStrategy, Salesforce.com, and any other applicable software platform",4.2,"TrialCard
3.1","Morrisville, NC",-1,1001 to 5000 Employees,2001,Company - Private,Advertising & Marketing,Business Services,$50 to $100 million (USD),-1
59,Senior/Lead Big Data Engineer- Hadoop,-1,"The world isn’t standing still, and neither is Allstate. We’re moving quickly, looking across our businesses and brands and taking bold steps to better serve customers’ evolving needs. That’s why now is an exciting time to join our team. You’ll have opportunities to take risks, challenge the status quo and shape the future for the greater good.
You’ll do all this in an environment of excellence and the highest ethical standards – a place where values such as integrity, inclusive diversity and accountability are paramount. We empower every employee to lead, drive change and give back where they work and live. Our people are our greatest strength, and we work as one team in service of our customers and communities.
Everything we do at Allstate is driven by a shared purpose: to protect people from life’s uncertainties so they can realize their hopes and dreams. For more than 89 years we’ve thrived by staying a step ahead of whatever’s coming next – to give customers peace of mind no matter what changes they face. We acted with conviction to advocate for seat belts, air bags and graduated driving laws. We help give survivors of domestic violence a voice through financial empowerment. We’ve been an industry leader in pricing sophistication, telematics, digital photo claims and, more recently, device and identity protection. We are the Good Hands. We don’t follow the trends. We set them. Job Summary
Data Science incorporates techniques across many disciplines – including mathematics/statistics, computer programming, data engineering and ETL, software development, and high performance computing – with traditional business expertise with the goal of extracting meaning from data to optimize future business decisions. Individuals in this field should be an expert/fluent in several of these disciplines and sufficiently proficient in others to effectively design, build, and deliver end to end predictive analytics products to optimize future decisions. Individual demonstrates sufficient analytic agility to quickly develop new skills across these disciplines as those disciplines evolve. Data, Discovery & Decision is responsible for aligning with and contributing to corporate objectives by identifying and developing growth and profitability opportunities that will enable Allstate to generate profitable market share growth. The Big Data Engineer job family is accountable for end to end engineering of data solutions which includes designing and building systems for data storage and analytics that enable Allstate analysts to make better decisions to achieve Allstate’s goals.
This role is responsible for the delivery of Big Data solutions to make decisions. This includes the development of new systems for analyzing data; the coding & development of advanced analytics solutions to make/optimize business decisions and processes; integrating new tools to improve descriptive, predictive, and prescriptive analytics; and discovery of new technical challenges that can be solved with existing and emerging Big Data hardware and software solutions. This role will also begin project management of moderately complex projects. This role contributes to the structured and unstructured Big Data / Data Science tools of Allstate from traditional to emerging analytics technologies and methods. The role is responsible for assisting in the selection and development of other team members.
Key Responsibilities
This role can sit remote- but the preference is in the Dallas, TX location
⦁ Executes complex and occasionally highly complex functional work tracks for the team. Drives the execution of operational/technical objectives for data analytic outputs and business solutions.
⦁ Partners with Allstate Technology teams on Big Data efforts.
⦁ Partners closely with peers in the department to ensure holistic Big Data solutions for our data science community and analytic users.
⦁ With coaching, can identify new areas of data, research and big data technology that can solve business problems
⦁ Leverages and uses Big Data best practices / lessons learned to develop technical solutions used for descriptive analytics, ETL, predictive modeling, and prescriptive “real time decisions” analytics
⦁ Influences within the department on the effectiveness of Big Data systems to solve their business problems
⦁ Is recognized as an expert in Big Data and is influential within the department.
⦁ Develops technical solutions using Big Data techniques in data & analytics processes.
⦁ Supports Innovation; regularly provides new ideas to help people, process, and technology that interact with analytic ecosystem.
⦁ With coaching, develops and builds frameworks/prototypes that integrate big data and advanced analytics to make business decisions.
⦁ With coaching, implements new areas of Big Data technologies, (ingestion, processing, distribution) and research delivery methods that can solve business problems.
⦁ Understands the Big Data related problems and requirements to identify the optimal technical approach.
⦁ Works with key team members to ensure efforts within owned tracks of work will meet their needs.
⦁ Drives multiple tracks of moderately complex and occasionally complex work within the research group.
⦁ Identifies and develops Big Data sources & techniques to solve business problems.
⦁ Co-mingles data sources to lead work on data and problems across departments to drive improved business & technical results through designing, building, and partnering to implement models.
⦁ Manages various Big Data analytic tool development projects with midsize teams.
⦁ Executes on Big Data requests to improve the accuracy, quality, completeness, speed of data, and decisions made from Big Data analysis.
⦁ Uses, learns, teaches, and supports a wide variety of Big Data and Data Science tools to achieve results (i.e., R, ETL Tools, Hadoop, and others).
⦁ Uses, learns, teaches, and supports a wide variety of programming languages on Big Data and Data Science work (i.e. Java, C#, Python, and Perl)
⦁ The development and execution of a communication strategy that keeps all relevant stakeholders informed and provides an opportunity to influence the direction of the work
⦁ Trains and develops more junior engineers.
Job Qualifications
This role can sit remote- but the preference is in the Dallas, TX location
⦁ 3 - 4 Years of experience or equivalent skills & ability
⦁ Master’s or PhD preferred in a quantitative or scientific field such as computer science, computer engineering or equivocal experience
⦁ Experience in using software development to drive data science & analytic efforts
⦁ Experience with database & ETL technologies
⦁ Experience with various data types (e.g. Relational, Unstructured, Hierarchical, Linked “Graph” Data)
⦁ Experience in developing, managing, and manipulating large, complex datasets
⦁ Experience in working with statistical software such as SAS, SPSS, MatLab, R, CART, etc.
⦁ Proven ability to code and develop prototypes in languages such as Python, Perl, Java, C, R, SQL, XSLT
⦁ Ability to communicate and present advanced technical topics to general audiences
⦁ Leading project teams of various skills levels
⦁ Understanding of predictive modeling techniques a plus

The candidate(s) offered this position will be required to submit to a background investigation, which includes a drug screen.

Good Work. Good Life. Good Hands®.

As a Fortune 100 company and industry leader, we provide a competitive salary – but that’s just the beginning. Our Total Rewards package also offers benefits like tuition assistance, medical and dental insurance, as well as a robust pension and 401(k). Plus, you’ll have access to a wide variety of programs to help you balance your work and personal life -- including a generous paid time off policy.

Learn more about life at Allstate. Connect with us on Twitter , Facebook , Instagram and LinkedIn or watch a video .

Allstate generally does not sponsor individuals for employment-based visas for this position.

Effective July 1, 2014, under Indiana House Enrolled Act (HEA) 1242, it is against public policy of the State of Indiana and a discriminatory practice for an employer to discriminate against a prospective employee on the basis of status as a veteran by refusing to employ an applicant on the basis that they are a veteran of the armed forces of the United States, a member of the Indiana National Guard or a member of a reserve component.

For jobs in San Francisco, please click “ here ” for information regarding the San Francisco Fair Chance Ordinance.
For jobs in Los Angeles, please click “ here ” for information regarding the Los Angeles Fair Chance Initiative for Hiring Ordinance.

To view the “EEO is the Law” poster click “ here ”. This poster provides information concerning the laws and procedures for filing complaints of violations of the laws with the Office of Federal Contract Compliance Programs

To view the FMLA poster, click “ here ”. This poster summarizing the major provisions of the Family and Medical Leave Act (FMLA) and telling employees how to file a complaint.

It is the Company’s policy to employ the best qualified individuals available for all jobs. Therefore, any discriminatory action taken on account of an employee’s ancestry, age, color, disability, genetic information, gender, gender identity, gender expression, sexual and reproductive health decision, marital status, medical condition, military or veteran status, national origin, race (include traits historically associated with race, including, but not limited to, hair texture and protective hairstyles), religion (including religious dress), sex, or sexual orientation that adversely affects an employee's terms or conditions of employment is prohibited. This policy applies to all aspects of the employment relationship, including, but not limited to, hiring, training, salary administration, promotion, job assignment, benefits, discipline, and separation of employment.",4.2,"Allstate
3.5","Northbrook, IL",-1,10000+ Employees,1931,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),-1
